event_id,state,district_or_region,locality,latitude,longitude,location_precision,location_accuracy_m,event_date,year,month,monsoon_phase,landslide_type,trigger_factor,record_type,reliability_score,fatalities,is_fatal,severity_class,injuries,description,source_url,data_source
1048340,Assam,Assam,"Kamrup district, Assam, India",25.9611,91.3681,Low (>25km),50000,2016-07-07,2016,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,2,1,Minor (1-2),2.0,Hindustan Times' 'Two persons including a minor were killed and two others injured on Thursday due to a landslide in Assam’s Kamrup district.           Police said the incident took place at 11 Mile Area under Sonapur police station in the district. “A guard wall cave,http://www.hindustantimes.com/india-news/two-killed-due-to-landslide-in-assam/story-iWPiQmWinCDc8gZotcTmFM.html,UGLC
1048473,Assam,Assam,border Assam to Meghalaya in Ganeshguri,26.10993404,91.81498746,Medium (2-25km),2718,2016-07-07,2016,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,2,1,Minor (1-2),,Two teen-aged siblings were killed in sleep when a landslide triggered by incessant early morning heavy rain on Thursday fell on their house located at a foothills area at the 11th mile in the outskirt of the along Assam-Meghalaya boundary.\nThe mother of,http://www.theshillongtimes.com/2016/07/08/two-siblings-killed-in-guwahati-landslide/,UGLC
1057911,Manipur,Manipur,"Imphal-Ukhrul sector of National Highway 102, Manipur, India",25.0118,94.3136,Medium (2-25km),25000,2016-07-07,2016,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Eastern Mirror' 'Estimated Date. Heavy landslide along the busy Imphal-Ukhrul sector of the National Highway 102 hampered vehicular traffic along the route forcing passenger buses to stop normal services since the last four days.  However smaller-sized vehicles such as c,http://www.easternmirrornagaland.com/landslide-hampers-nh-102-traffic-restored/,UGLC
938407,Sikkim,Sikkim,Gangtok to Siliguri road,27.26265369,88.56249089,Medium (2-25km),5539,2016-07-09,2016,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,2,1,Minor (1-2),,"Some minutes before , boulder crashed on WB Maruti Van at 18 Mile Setijhora under Rambi Police Station.\nTwo Spot Dead , Driver and Front seated Passenger.\nOne lady on second seat was uninjured and fine.\n\nMore details Awaited...\n\nPics and News Shyam Prad",https://www.facebook.com/thevoiceofsikkim/posts/1090995387659956,UGLC
1048423,Assam,Assam,"Pub Sarania hill, South Sarania, Guwahati, Assam, India",26.1768,91.7702,High (<2km),1000,2016-07-14,2016,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,1,1,Minor (1-2),0.0,"Indian Express' 'Trigger is likely monsoon rains because the incident occurred during monsoon season.  Two persons, including a girl, were killed in landslides in Assam on Thursday. An octogenarian was killed when a sudden landslide buried his house at Pub Sarania hill,",http://indianexpress.com/article/india/india-news-india/separate-landslides-kill-two-in-assam-2913748/,UGLC
1048467,Assam,Assam,"Noonmati Nijarapar area of the city, Guwahati, Assam, India",26.1963,91.8074,Medium (2-25km),5000,2016-07-14,2016,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,1,1,Minor (1-2),0.0,"Indian Express' 'Trigger is most likely monsoon since this incident occurred during monsoon season.Two persons, including a girl, were killed in landslides in Assam on Thursday. In Noonmati Nijarapar area of the city, a class IV girl student was buried in another landsli",http://indianexpress.com/article/india/india-news-india/separate-landslides-kill-two-in-assam-2913748/,UGLC
1048557,Assam,Assam,Guwahati,26.13140438,91.93086808,Medium (2-25km),15925,2016-07-14,2016,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,"In Noonmati Nijarapar area of the city, a class IV girl student was buried in another landslide which came crashing on her house.",http://indianexpress.com/article/india/india-news-india/separate-landslides-kill-two-in-assam-2913748/,UGLC
1048458,Assam,Assam,"Noonmati, Guwahati, Assam, India",26.1966,91.802,Medium (2-25km),5000,2016-07-20,2016,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Times of India' 'This was not the only incident of landslide in the city on Wednesday as a similar episode was also reported from the Noonmati locality. Two houses were completely buried under debris. No one suffered any injury.,http://timesofindia.indiatimes.com/city/guwahati/Landslide-toll-touches-6-as-woman-buried-alive-in-Guwahati/articleshow/53314082.cms,UGLC
1048430,Assam,Assam,Chandmari,26.19043105,91.77439654,High (<2km),763,2016-07-20,2016,7,Monsoon (Jun-Sep),ND,rainfall (T),event,7,1,1,Minor (1-2),,"""""GFLD"", locality: 'Chandmari', description: 'Malati Das was busy doing household chores on Wednesday when a rain-triggered landslide came crashing down on her hillside residence in the city here,"" burying her alive. She was the sixth person to die in a landslide in the city in less than a month.\n\n""""""""S'""""",http://timesofindia.indiatimes.com/city/guwahati/Landslide-toll-touches-6-as-woman-buried-alive-in-Guwahati/articleshow/53314082.cms,UGLC
1057863,Manipur,Manipur,"Imphal-Dimapur road  in Tadubi, Senapati district, Manipur, India",25.48,94.1383,High (<2km),1000,2016-07-25,2016,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,1.0,"E-Pao' 'Continuous downpour in the past three days led to a massive mudslide along Imphal-Dimapur road (NH-2) and destroyed 6 stalls constructed at the heart of Tadubi town at around 12.30pm today, reports NNN.  An 81 year old woman identified as S Koshuni, who",http://www.e-pao.net/GP.asp?src=Snipp1..260716.jul16,UGLC
1050761,Mizoram,Mizoram,NGUR,23.55290361,93.37126263,Medium (2-25km),5012,2016-07-28,2016,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,2,1,Minor (1-2),,"A woman and her three-year-old daughter were killed and six others injured when a house was hit by a massive landslide at Ngur village at Mizoram-Myanmar border, police said today.\n\nBodies of Dawnsianmuangi (42) and her daughter were taken out from the m",http://www.outlookindia.com/newswire/story/two-killed-in-mizoram-landslide/948387,UGLC
1050763,Mizoram,Mizoram,"Ngur, near Mizoram-Myanmar border, India",23.5397,93.3783,High (<2km),1000,2016-07-28,2016,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,2,1,Minor (1-2),6.0,"Business Standard' 'A woman and her three-year-old daughter were killed and six others injured when a house was hit by a massive landslide at Ngur village at Mizoram-Myanmar border, police said today.   Bodies of Dawnsianmuangi (42) and her daughter were taken out from the",http://www.business-standard.com/article/pti-stories/two-killed-in-mizoram-landslide-116072900324_1.html,UGLC
938250,Sikkim,Sikkim,SINGLITAM,27.34883031,88.18678352,High (<2km),962,2016-07-30,2016,7,Monsoon (Jun-Sep),ND,rainfall (T),event,7,1,1,Minor (1-2),,"A 18-year old villager was killed when he was crushed by a boulder brought by a slide that crashed into his house. The deceased was in his bed when the slide broke out Saturday morning. The incident happened at Singlitam village, Yuksom-Tashiding constit",https://www.facebook.com/sikkimexpress/posts/945922052220474,UGLC
938383,Sikkim,Sikkim,"Dzongu, Sikkim, India",27.593,88.492,High (<2km),0,2016-08-16,2016,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,1,0,0,No fatalities,0.0,"AGU Blog' 'A major valley-blocking landslide at Dzongu in Sikkim, northern India. The landslide, which is large, has blocked the Kanaka River completely, and a lake has started to build behind it.",http://blogs.agu.org/landslideblog/2016/08/13/dzongu-1/,UGLC
1050651,Assam,Assam,Silchar,24.81395989,92.85687296,Low (>25km),34718,2016-08-31,2016,8,Monsoon (Jun-Sep),ND,rainfall (T),event,9,4,1,Moderate (3-5),,"""""GFLD"", locality: 'Silchar',"" description: """"""""Bodies of two women were found while as many members of the same family were still missing after being washed away in landslide and floods in Assam's Cachar district"", police said on Thursday.\n\nFour members of the family of Dipesh Lemrong - his wife,"" a da""""""""""""",http://www.thestatesman.com/news/northeast/2-bodies-found-2-others-missing-after-landslide-flood/162876.html,UGLC
1050626,Assam,Assam,"Silchar, Assam, India",24.768609,92.821182,Low (>25km),50000,2016-09-01,2016,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,4,1,Moderate (3-5),0.0,"""""COOLR_R"", locality: 'Silchar, Assam, India',"" description: 'EENADU India' """"""""Bodies of two women were found while as many members of the same family were still missing after being washed away in landslide and floods in Assam's Cachar district"", police said on Thursday. Four members of the family of Dipesh Lemrong - his wife,"" a dau""""""""""""",http://www.eenaduindia.com/states/east/assam/2016/09/01164302/2-bodies-found-2-others-missing-after-landslide-flood.vpf,UGLC
1050633,Mizoram,Mizoram,TLUNGVEL,23.61045606,92.83182797,Medium (2-25km),4007,2016-09-17,2016,9,Monsoon (Jun-Sep),ND,rainfall (T),event,9,5,1,Moderate (3-5),,"Five persons from two families, including a minor girl, were killed in a massive landslide triggered by extremely heavy rainfall today at Tlungvel village in Mizoram’s Aizawl district.\n\nHeavy rainfall between 1 AM and 2 AM swept away three houses of th",http://indianexpress.com/article/india/india-news-india/massive-landslide-in-mizoram-kills-five/,UGLC
938303,Sikkim,Sikkim,Legship,27.2676,88.2891,Medium (2-25km),10000,2016-10-12,2016,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Indian Express' 'Another landslip occurred at Legship, near the tourist spot of Pelling, in Sikkim severely affecting road traffic movement between Darjeeling and Legship, officials said.",http://indianexpress.com/article/india/india-news-india/west-bengal-rains-landslips-affect-life-in-north-of-state-3079833/,UGLC
938327,Sikkim,Sikkim,Namchi,27.1695,88.3664,Medium (2-25km),5000,2016-10-15,2016,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Hindu' 'The road on way to Peiling in Sikkim remained cut off due to landslides at Namchi and Rangpo but the Lava-Lolegaon route in Darjeeling was still working, though only for cars and the small vehicles took long detour through the second route, the officials",http://www.thehindu.com/news/national/other-states/life-remains-hit-in-darjeeling-hills/article9222389.ece,UGLC
938398,Sikkim,Sikkim,Rangpo,27.172,88.5292,Medium (2-25km),5000,2016-10-15,2016,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Hindu' 'The road on way to Peiling in Sikkim remained cut off due to landslides at Namchi and Rangpo but the Lava-Lolegaon route in Darjeeling was still working, though only for cars and the small vehicles took long detour through the second route, the officials",http://www.thehindu.com/news/national/other-states/life-remains-hit-in-darjeeling-hills/article9222389.ece,UGLC
1052234,Manipur,Manipur,"NH-37, between T. Laijang and K. Sinam villages, Tamenglong district, Manipur, 795008",24.79591421,93.72386429,Medium (2-25km),10000,2017-03-30,2017,3,Dry season (Dec-Mar),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Nagaland Post' 'Heavy overnight rainfall and hailstone caused a landslide on NH-37 in the Tamenglong district, between T. Laijang and K.Sinam villages. It blocked heavy vehicles on the road, but light vehicles could drive around the affected area.",http://www.nagalandpost.com/ChannelNews/Regional/RegionalNews.aspx?news=TkVXUzEwMDExMjEyMg%3D%3D,UGLC
1050744,Assam,Assam,"Phaiding, Assam, India",25.195355,93.172758,High (<2km),1000,2017-04-04,2017,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"DNA' 'The rains also caused landslide and landslip in several places in Dima Hasao district headquarters of Haflong and many other places like Harangajao, N Leikul, Mahur and Phaiding for the past couple of days, according to Dima Hasao district administration",http://www.dnaindia.com/india/report-all-schools-in-dima-haso-district-closed-due-to-bad-weather-2381478,UGLC
1050718,Assam,Assam,ND,25.481623,93.141692,Low (>25km),50000,2017-04-04,2017,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,DNA' 'The National Highway 54 connecting Haflong and Lumding in the district with Silchar in Cachar district was closed in many places today due to landslides.,http://www.dnaindia.com/india/report-all-schools-in-dima-haso-district-closed-due-to-bad-weather-2381478,UGLC
1050682,Assam,Assam,"N. Leikul, Assam, India",25.132228,93.04681,High (<2km),1000,2017-04-04,2017,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"DNA' 'The rains also caused landslide and landslip in several places in Dima Hasao district headquarters of Haflong and many other places like Harangajao, N Leikul, Mahur and Phaiding for the past couple of days, according to Dima Hasao district administration",http://www.dnaindia.com/india/report-all-schools-in-dima-haso-district-closed-due-to-bad-weather-2381478,UGLC
1050642,Assam,Assam,"Harangajao, Assam, India",25.118398,92.853913,High (<2km),1000,2017-04-04,2017,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"DNA' 'The rains also caused landslide and landslip in several places in Dima Hasao district headquarters of Haflong and many other places like Harangajao, N Leikul, Mahur and Phaiding for the past couple of days, according to Dima Hasao district administration",http://www.dnaindia.com/india/report-all-schools-in-dima-haso-district-closed-due-to-bad-weather-2381478,UGLC
1050702,Assam,Assam,"Mahur, Assam, India",25.181453,93.118105,High (<2km),1000,2017-04-04,2017,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"DNA' 'The rains also caused landslide and landslip in several places in Dima Hasao district headquarters of Haflong and many other places like Harangajao, N Leikul, Mahur and Phaiding for the past couple of days, according to Dima Hasao district administration",http://www.dnaindia.com/india/report-all-schools-in-dima-haso-district-closed-due-to-bad-weather-2381478,UGLC
1048497,Assam,Assam,"Bonda, Guwahati, Assam, India",26.16066111,91.85294885,Medium (2-25km),5000,2017-04-05,2017,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,2,1,Minor (1-2),0.0,The Echo of India' 'Two killed in Bonda neighborhood of Guwahati by landslide triggered by incessant rainfall. Article: The landslide triggered by heavy rainfall since one week here caused a huge chunk of earth to come down the hill and fall on the two labourers engaged by,http://echoofindia.com/guwahati-landslide-kills-2-labourers-guwahati-3-die-lightning-strikes-across-assam-125768,UGLC
1050579,Mizoram,Mizoram,"NH-54, North Thingdawl, Kolasib, Mizoram, 796075",24.0135808,92.67420963,Low (>25km),50000,2017-04-25,2017,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"""""COOLR_R"", locality: 'NH-54, North Thingdawl, Kolasib, Mizoram, 796075',"" description: 'Outlook India' 'Article: """"""""Mizoram has been cut off from the rest of the country as landslide"", triggered by heavy and incessant pre-monsoon rains, blocked the National Highway 54,"" official sources said today."""""""" Sparse on details.'""""",https://www.outlookindia.com/newsscroll/landslides-after-heavy-premonsoon-rain-in-mizoram/1035823,UGLC
1050588,Assam,Assam,"Makhim (??), West Karbi Anglong, Assam",25.61919207,92.7094701,Medium (2-25km),25000,2017-04-29,2017,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,3,1,Moderate (3-5),0.0,India Blooms' 'Landslide following continuous rain kills 3 children who were working in hills,http://www.indiablooms.com/ibns_new/news-details/N/30787/assam-three-children-die-in-landslide-in-west-karbi-anglong.html,UGLC
1050720,Assam,Assam,Karbi Anglong,26.06838073,93.14761961,Low (>25km),57610,2017-04-29,2017,4,Pre-monsoon (Apr-May),ND,rainfall (T),event,9,3,1,Moderate (3-5),,"""""GFLD"", locality: 'Karbi Anglong',"" description: """"""""Guwahati"", Apr 30 (IBNS): Three children died in a massive landslide in Assam’s West Karbi Anglong district on Sunday.\n\nAccording to the reports,"" the incident took place at Makhim village under Jirikinding police station in the hill's district on Saturd""""""""""""",http://www.indiablooms.com/ibns_new/news-details/N/30787/assam-three-children-die-in-landslide-in-west-karbi-anglong.html,UGLC
938411,Sikkim,Sikkim,"Toong-Sankalang road between Saffo and Ship-Gyer, North Sikkim",27.54295099,88.59676956,Medium (2-25km),5000,2017-05-26,2017,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Assam Tribune' 'Large rockslide blocks rural road,http://www.assamtribune.com/scripts/detailsnew.asp?id=may2717/oth053,UGLC
1050593,Mizoram,Mizoram,"Hunthar Area, NH 54, off of Aizawl",23.73941422,92.71505961,Medium (2-25km),5000,2017-06-01,2017,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Morung Express' 'NH 54 was blocked by rain-triggered landslides from Cyclone Mora,http://morungexpress.com/landslides-mizoram-aizawl-cut-off/,UGLC
1050197,Assam,Assam,Nilambazar,24.74751503,92.34889194,High (<2km),732,2017-06-02,2017,6,Monsoon (Jun-Sep),ND,rainfall (T),event,7,1,1,Minor (1-2),,"Natural calamities have wrecked havoc in various parts of Northeast India and Assam is no exception to it. In what may be termed as an unfortunate incident, a man lost his life in a land slide caused by heavy rainfall at Karimganj’s Nilambazar. The vic",https://thenortheasttoday.com/assam-one-dead-guwahati-silchar-trains-cancelled-due-to-landslides/,UGLC
1048532,Tripura,Tripura,Vidyamohan Chowdhury Para (???) of remote Dhalai district,23.86469956,91.8949662,Low (>25km),50000,2017-06-03,2017,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,3,1,Moderate (3-5),1.0,Signs of the Times' 'Incessant rain causes landslide in remote Tripura village,https://www.sott.net/article/353005-Landslide-kills-at-least-3-in-Tripura-India,UGLC
1048504,Tripura,Tripura,Kamalpur,23.82994813,91.85896802,Medium (2-25km),20668,2017-06-03,2017,6,Monsoon (Jun-Sep),ND,rainfall (T),event,9,3,1,Moderate (3-5),,"A woman and her two children were killed when a landslide buried their house in Tripura, the police said here on Sunday.\n\n“Kajal Kanya Debbarma,47, and her two minor children died on the spot when their tin-roofed house was buried in a huge mudslide a",https://thenortheasttoday.com/tripura-landslide-buries-house-killing-woman-and-2-children/,UGLC
1048488,Tripura,Tripura,Kamalpur,24.19467451,91.82931979,Medium (2-25km),10000,2017-06-03,2017,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,3,1,Moderate (3-5),1.0,Times of India' 'Landslide in Kamalpur in northern Tripura buries houses and kills 3,http://timesofindia.indiatimes.com/city/agartala/women-2-kids-killed-in-landslide/articleshow/58994998.cms,UGLC
1050666,Assam,Assam,Dima Hasao district,25.15246863,92.94670614,Low (>25km),50000,2017-06-04,2017,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,NELive' 'Large amounts of rain cause landslide in Barak Valley region,http://www.nelive.in/assam/news/assam-flood-landslide-disrupts-rail-connectivity-barak-valley-over-13000-affected-due,UGLC
1057261,Manipur,Manipur,"SL Veng Road, Kangpokpi, Sadar Hills West, Senapati, Manipur, 795129",25.14429782,93.97198129,Medium (2-25km),5000,2017-06-05,2017,6,Monsoon (Jun-Sep),mudslide,rainfall (T),report,9,0,0,No fatalities,0.0,The Assam Tribune' '11 houses were destroyed at Kalikhola in Kangpokpi district on June 5. Mudslide due to flooding from continuous intense rainfall.,http://www.assamtribune.com/scripts/detailsnew.asp?id=jan0118/oth051,UGLC
1050403,Mizoram,Mizoram,"Tlabung, Lungsen, Lunglei, Mizoram",22.90813548,92.47207294,Low (>25km),100000,2017-06-09,2017,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,10,1,Severe (5+),0.0,"Hindustan Times' 'Landslides + flash floods after heavy rain hit throughout Lunglei District, Tlabung town hard hit. Death toll is 10, article does not specify specific landslide deaths. Article: Altogether 165 buildings were destroyed and 299 houses damaged by landslide,",http://www.hindustantimes.com/india-news/12-dead-in-mizoram-landslides-flood-in-9-days/story-kgRi9Vr3dRit9uVIAOGMQK.html,UGLC
1050613,Mizoram,Mizoram,ND,23.73354779,92.74744512,High (<2km),1000,2017-06-10,2017,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,2,1,Minor (1-2),0.0,"Zoram Observer' 'Rain triggered landslides in Indian city of Aizawl, Mizoram",https://www.zoramobserver.com/mizoram/2-killed-in-landslide-triggered-by-heavy-rains/,UGLC
1050629,Mizoram,Mizoram,Khumtung,23.5705445,92.82885714,Medium (2-25km),7541,2017-06-10,2017,6,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,"In another incident, a young man was killed in a landslide near Khumtung village in central eastern Mizoram’s Serchhip district on Saturday. The victim was identified as Maruata of Dawrpui Vengthar locality in Aizawl.\nSources said that the victim and h",http://morungexpress.com/two-killed-landslides-mizoram/,UGLC
1050603,Mizoram,Mizoram,AIZAWL,23.73719685,92.72342008,Medium (2-25km),7696,2017-06-10,2017,6,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,"In a tragic incident, at least two persons were killed in landslides triggered by heavy rains at two separate locations in Mizoram on Saturday.\nSources said that a 29-year-old woman was killed when a house was swept away by massive landslide at Zemabawk",http://morungexpress.com/two-killed-landslides-mizoram/,UGLC
1050643,Mizoram,Mizoram,"Serchhip District, Mizoram, 796230",23.33501164,92.85410625,Medium (2-25km),10000,2017-06-12,2017,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,1,1,Minor (1-2),0.0,"Imphal Free Press' 'Landslide following rains throughout Mizoram State kills one, damages 8 houses",http://www.ifp.co.in/item/1220-mizoram-calamity-12-dead-877-houses-damaged,UGLC
1057926,Manipur,Manipur,"Khaivarentang village (??) in Ukhrul, Manipur",25.11956675,94.36416626,Low (>25km),50000,2017-06-12,2017,6,Monsoon (Jun-Sep),mudslide,rainfall (T),report,9,0,0,No fatalities,0.0,Eastern Mirror' 'Houses were washed away due to mudslides due to torrential rain,http://www.easternmirrornagaland.com/landslide-hits-khaivarentang-homesteads-sunken/,UGLC
1050599,Mizoram,Mizoram,Lunglei,22.97431823,92.72197716,Low (>25km),38070,2017-06-14,2017,6,Monsoon (Jun-Sep),ND,rainfall (T),event,9,10,1,Severe (5+),,Ten people died when a building caved in due to landslide in Lunglei district in Mizoram yesterday.,https://www.nyoooz.com/news/guwahati/839160/13-killed-in-northeast-deluge-assam-issues-flood-alert/,UGLC
1050678,Mizoram,Mizoram,"Aizawl-Champhai road, Champhai, Mizoram State, India",23.65637182,93.02746602,Medium (2-25km),5000,2017-06-17,2017,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Zoram Observer' 'Road between Kawlkulh and Keifang cut off after landslide triggered by incessant rains (lasting weeks),https://www.zoramobserver.com/mizoram/landslides-cut-off-various-parts-of-mizoram-as-rain-continues/,UGLC
1050617,Assam,Assam,"Bhalukpong, Assam",26.96437841,92.78260587,Medium (2-25km),10000,2017-06-18,2017,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Eastern Mirror' 'Two landslides during monsoon rains trap 70 cars and 200 people along road from Bhaulkpong 7 km towards Sessa. Army rescues commuters.,http://www.easternmirrornagaland.com/army-rescues-200-people-from-landslide-site-in-arunachal-pradesh/,UGLC
1050724,Manipur,Manipur,"NH 2, Manipur State, India",24.32420539,93.15020652,Medium (2-25km),5000,2017-06-26,2017,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Zoram Observer' 'Landslide between villages of Damdiei and Taithu destroys road and cuts of 8 villages from the rest of Manipur state. Landslide happened during night of heavy rain.,https://www.zoramobserver.com/manipur/landslide-cuts-off-8-manipur-villages-in-pherzawl-district-for-5-days-now/,UGLC
1050751,Manipur,Manipur,"NH-2, Pherzawl District, Manipur State, India",24.21988831,93.20266204,Medium (2-25km),10000,2017-06-26,2017,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Zoram Observer' 'Road blocked by landslide after heavy rain, maiden journel of Pherzawl Express bus service interrupted",https://www.zoramobserver.com/manipur/landslide-cuts-off-8-manipur-villages-in-pherzawl-district-for-5-days-now/,UGLC
1050748,Manipur,Manipur,"NH 2, Manipur State, India",24.30415689,93.18182448,Medium (2-25km),5000,2017-06-27,2017,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Zoram Observer' 'Landslide blocks another section of NH 2 between Damdiei and Pherzawl after heavy rains,https://www.zoramobserver.com/manipur/landslide-cuts-off-8-manipur-villages-in-pherzawl-district-for-5-days-now/,UGLC
1056702,Manipur,Manipur,Torrential downpour causes road-blocking lansdlide along NH-2 near Bimparao village,25.06657276,93.9310888,High (<2km),1000,2017-06-30,2017,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,E-Pao' 'http://e-pao.net/GP.asp?src=2..020717.jul17,http://e-pao.net/GP.asp?src=2..020717.jul17,UGLC
1057890,Manipur,Manipur,"NH-150, Ukhrul Central, Ukhrul, Manipur, 795142",24.95178179,94.20340026,High (<2km),1000,2017-07-01,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"The Northeast Today' 'Landslide affects 200m of Ukhrul-Imphal road near Litan police station, road sinks 6 meters. From the attached picture it appears a bus/truck was damaged.",https://thenortheasttoday.com/manipur-ukhrul-district-affected-by-landslide-along-imphal-ukhrul-highway-namthilog/,UGLC
1048525,Assam,Assam,Panikhati,26.20023757,91.87974492,High (<2km),1441,2017-07-03,2017,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,"A  7-year-old school girl, Dipika Barman, was buried alive on her way to school on Monday morning because of a landslide that occurred near the railway line at Panikhati area in the outskirt of the city. The landslide also damaged three houses in the are",http://www.theshillongtimes.com/2017/07/03/7-year-old-girl-killed-by-landslide-at-guwahati/,UGLC
1048541,Assam,Assam,"Chandrapur, Kamrup Metropolitan, Assam",26.22247247,91.92053028,Medium (2-25km),10000,2017-07-03,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,1,1,Minor (1-2),0.0,"Hindustan Times' 'Landslide kills one man in Chandrapur, Assam State during incessant rains that caused, floods, and landslides throughout the state.",http://www.hindustantimes.com/india-news/two-more-killed-in-assam-floods-more-than-3-5-lakh-people-affected/story-MmZHSSifUM78Jhd7l8lEzJ.html,UGLC
1048506,Assam,Assam,"Sonapur, Kamrup Metropolitan, Assam",26.10430759,91.86227824,Medium (2-25km),5000,2017-07-03,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"The Assam Tribune' 'Article very sparse on details. One of two landslides besides the one at the police station to hit Jorabat on about 7/3, following heavy rain on Sunday 7/2.",http://www.assamtribune.com/scripts/detailsnew.asp?id=jul0417/city055,UGLC
1048519,Assam,Assam,"Panikhaiti, Kamrup Metropolitan, Assam State, India",26.20450454,91.87202793,High (<2km),1000,2017-07-03,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,1,1,Minor (1-2),0.0,"The Tribune' 'Incessant rainfall triggers landslide in Panikhaiti, landslide kills girl walking to school. Also damages three houses.",http://www.tribuneindia.com/news/nation/7-year-old-girl-killed-by-landslide-at-guwahati/431122.html,UGLC
1048545,Assam,Assam,Chandrapur,26.22817592,91.92448438,Medium (2-25km),2732,2017-07-03,2017,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,"According to a report by the Assam State Disaster Management Authority (ASDMA), another person died at Chandrapur in the state capital due to landslide.",http://www.hindustantimes.com/india-news/two-more-killed-in-assam-floods-more-than-3-5-lakh-people-affected/story-MmZHSSifUM78Jhd7l8lEzJ.html,UGLC
1057856,Manipur,Manipur,"AH1, Mao-Maram, Senapati, Manipur, 795150",25.4976444,94.12901274,High (<2km),1000,2017-07-04,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"Imphal Free Press' 'NH-2 blocked around .5 km towards Imphal from Mao gate. Traffic movement initially restricted, then banned by district until 14:00 on 7/5. Following heavy rains.",http://www.ifp.co.in/item/1610-landslide-at-mao-gate,UGLC
1048460,Assam,Assam,"Beltola, Assam State-Meghalaya State border, India",26.10973183,91.80317334,Medium (2-25km),10000,2017-07-06,2017,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"DY365' 'Landslide following persistent heavy rainfall crushes house, family escapes unhurt",http://dy365.in/news_details.php?aID=6427&subC=2,UGLC
